burst,correction_type,target,random_seed,model,actual_label,predicted_label,count
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Sleeping,Walking,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Eating,8
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Grooming actor,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Resting,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Running,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Sleeping,0
Burst_1,rotbasal,Behaviour,100,CategoryEmbeddingModel,Walking,Walking,22
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Eating,58
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Grooming actor,5
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Resting,19
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Sleeping,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Eating,Walking,2
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Eating,3
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Grooming actor,13
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Grooming receiver,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Resting,8
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Running,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Self-scratching,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Sleeping,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming actor,Walking,0
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Eating,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Grooming actor,1
Burst_1,rotbasal,Behaviour,100,GANDALF,Grooming receiver,Grooming receiver,6
