"Ind_ID","year_month","Final_behaviour","prop_focal","prop_pred"
"Fluister",2022-09-01,"Sleeping",0,0.015625
"Fluister",2022-09-01,"Walking",0.151502504173623,0.135773026315789
"Furry Glen",2022-07-01,"Eating",0.354731540027864,0.281282547239994
"Furry Glen",2022-07-01,"Grooming actor",0.0502625656414104,0.034816247582205
"Furry Glen",2022-07-01,"Grooming receiver",0.0417961633265459,0.100282696027377
"Furry Glen",2022-07-01,"Resting",0.262244132461687,0.401428358875167
"Furry Glen",2022-07-01,"Running",0.000857357196441968,0.00483558994197292
"Furry Glen",2022-07-01,"Self-scratching",0.0569070839138356,0.00840648712989138
"Furry Glen",2022-07-01,"Sleeping",0.0899153359768513,0.0563160244011308
"Furry Glen",2022-07-01,"Walking",0.0482263422998607,0.112632048802262
"Furry Glen",2022-09-01,"Eating",0.395656974604343,0.252010125074449
"Furry Glen",2022-09-01,"Grooming actor",0.0395656974604343,0.0446694460988684
"Furry Glen",2022-09-01,"Grooming receiver",0.0316525579683474,0.0958159618820727
"Furry Glen",2022-09-01,"Resting",0.387467795362532,0.449300178677784
"Furry Glen",2022-09-01,"Running",0.00358851674641148,0.00215902322811197
"Furry Glen",2022-09-01,"Self-scratching",0.0283400809716599,0.00729600952948183
"Furry Glen",2022-09-01,"Sleeping",0.00828119249171881,0.0595592614651578
"Furry Glen",2022-09-01,"Walking",0.0424181082075819,0.0891899940440739
"Furry Glen",2023-06-01,"Eating",0.32819929708497,0.252241482367005
"Furry Glen",2023-06-01,"Grooming actor",0.0556129832540831,0.0519276748356246
"Furry Glen",2023-06-01,"Grooming receiver",0.0541658052511888,0.0827106993424985
"Furry Glen",2023-06-01,"Resting",0.298532148025636,0.456664674237896
"Furry Glen",2023-06-01,"Running",0.00103369857349597,0.0025403466826061
"Furry Glen",2023-06-01,"Self-scratching",0.0473433946661154,0.0100866706515242
"Furry Glen",2023-06-01,"Sleeping",0.0956171180483771,0.0746413628212791
"Furry Glen",2023-06-01,"Walking",0.0299772586313831,0.0691870890615661
"Heelal",2022-07-01,"Eating",0.692890995260664,0.310881214647216
"Heelal",2022-07-01,"Grooming actor",0.00205371248025276,0.0336409645727895
"Heelal",2022-07-01,"Grooming receiver",0.0406003159557662,0.0777016969336112
"Heelal",2022-07-01,"Resting",0.117693522906793,0.39453706460256
"Heelal",2022-07-01,"Running",0.0121642969984202,0.0111640369157487
"Heelal",2022-07-01,"Self-scratching",0.025434439178515,0.00513545698124442
"Heelal",2022-07-01,"Sleeping",0,0.0384787139029473
"Heelal",2022-07-01,"Walking",0.0921011058451817,0.128460851443882
"Heelal",2022-09-01,"Eating",0.477169888934595,0.329264662101816
"Heelal",2022-09-01,"Grooming actor",0,0.0305894611491515
"Heelal",2022-09-01,"Grooming receiver",0.0440148087206911,0.0490473355165228
"Heelal",2022-09-01,"Resting",0.374331550802139,0.429294432866925
"Heelal",2022-09-01,"Running",0.00329082682023859,0.00699612980053587
"Heelal",2022-09-01,"Self-scratching",0.0121349238996298,0.00647514141113427
"Heelal",2022-09-01,"Sleeping",0,0.0171926168502531
"Heelal",2022-09-01,"Walking",0.0413410119292472,0.131140220303662
